id,Address,Response_Address,Response_X,Response_Y
2338,新竹市新竹科學工業園區新安路五號一樓,新竹市東區科園里22鄰新安路5號,120.999485,24.781685
2339,新北市五股區五權三路3號,新北市五股區興珍里36鄰五權三路3號,121.451240,25.062547
2340,桃園縣(舊)桃園市建國東路二十二號,桃園市桃園區大林里21鄰建國東路22號,121.322202,24.986071
2341,南投縣南投市南崗工業區工業路336號,找不到指定的門牌地址。,,
2342,臺南市(舊)東　區裕農路511號,臺南市東區東光里1鄰裕農路511號,120.233033,22.988693
2343,臺北縣(舊)中和市建二路一一三號六樓,新北市中和區碧河里19鄰建二路113號,121.486832,25.003816
2344,臺北市內湖區洲子街76號六樓,臺北市內湖區港墘里20鄰洲子街76號,121.571704,25.079177
2345,臺北市中正區信義路一段21之3號,臺北市中正區東門里16鄰信義路一段21之3號,121.523003,25.036419
2346,新竹市東　區新竹科學工業園區力行六路10號,找不到指定的門牌地址。,,
2347,臺北市中山區中山北路二段113號8樓,臺北市中山區聚盛里1鄰中山北路二段113號,121.523260,25.060677
2348,臺北市中山區中山北路二段九七號五樓,臺北市中山區聚盛里1鄰中山北路二段97號,121.523143,25.059549
2349,臺北市內湖區內湖路一段360巷17號8樓,臺北市內湖區港墘里20鄰內湖路一段360巷17號,121.570710,25.080858
2350,彰化縣溪州鄉中山路4段270號,彰化縣溪州鄉舊眉村12鄰中山路四段270號,120.508378,23.863216
2351,新竹市東　區公道五路2段81號,新竹市東區埔頂里1鄰公道五路二段81號,121.007482,24.797677
2352,新竹市北　區新竹科學園區園區二路六０號二樓,找不到指定的門牌地址。,,
2353,臺北市內湖區內湖路一段360巷17號8樓,臺北市內湖區港墘里20鄰內湖路一段360巷17號,121.570710,25.080858
2354,臺北市中山區中山北路二段106-2號6樓,臺北市中山區集英里7鄰中山北路二段106之2號,121.522561,25.060219
2355,新北市板橋區和平路二四巷八號四樓,新北市板橋區廣福里6鄰和平路24巷8號,121.460425,24.994036
2356,臺北縣(舊)中和市建二路一一三號六樓,新北市中和區碧河里19鄰建二路113號,121.486832,25.003816
2357,新北市五股區興珍里五權路6號,新北市五股區興珍里36鄰五權路6號,121.448691,25.064470
2358,臺北縣(舊)北新路三段205號11樓,找不到指定的門牌地址。,,
2359,新竹市北　區新竹科學園區園區二路六０號二樓,找不到指定的門牌地址。,,
2360,高雄市小港區沿海三路26號,高雄市小港區山明里1鄰沿海三路26號,120.372559,22.529514
2361,臺北市內湖區港墘路200號4樓,臺北市內湖區港墘里20鄰港墘路200號,121.574365,25.075977
2362,新北市新店區寶橋路233-2號9樓,新北市新店區寶福里2鄰寶橋路233之2號,121.551968,24.979415
2363,臺南縣(舊)仁德鄉新田村義林路１２６號,臺南市仁德區新田里2鄰義林路126號,120.262705,22.962485
2364,新北市五股區五權三路3號,新北市五股區興珍里36鄰五權三路3號,121.451240,25.062547
2365,新北市深坑區北深路3段272號,新北市深坑區萬福里18鄰北深路三段272號,121.598146,25.004920
2366,臺北市內湖區港墘路183，185，187，189號6樓，185號6樓之1,The conversion of the nvarchar value '183185187189' overflowed an int column.
The conversion of the nvarchar value '183185187189' overflowed an int column.
The conversion of the nvarchar value '183185187189' overflowed an int column.
The conversion of the nvarchar value '183185187189' overflowed an int column.
The conversion of the nvarchar value '183185187189' overflowed an int column.
COUNTY
ADDR_63000
The statement has been terminated.,,
2367,臺北市南港路三段50巷16號4樓,臺北市南港區西新里12鄰南港路三段50巷16號,121.590886,25.055675
2368,新竹市東光路192號9樓之1,新竹市東區東勢里7鄰東光路192號,120.986398,24.806364
2369,高雄市前鎮區中鋼路1號,找不到指定的門牌地址。,,
2370,臺北市南港區成功路一段32號6樓,臺北市南港區西新里9鄰成功路一段32號,121.592582,25.055551
2371,新竹縣竹北市博愛街945號,新竹縣竹北市泰和里3鄰博愛街945號,121.020088,24.846499
2372,新北市汐止區大同路一段237號5樓,新北市汐止區樟樹里10鄰大同路一段237號,121.634894,25.058005
2373,新北市板橋區和平路19號3樓,新北市板橋區和平里14鄰和平路19號,121.459857,24.994949
2374,南投縣南投市永豐里南崗三路二四四號,南投縣南投市永豐里8鄰南崗三路244號,120.667863,23.931584
2375,新竹市東　區新竹科學工業園區力行六路10號,找不到指定的門牌地址。,,
2376,臺北市中正區信義路一段21之3號,臺北市中正區東門里16鄰信義路一段21之3號,121.523003,25.036419
2377,臺北市內湖區瑞光路581號,臺北市內湖區西湖里13鄰瑞光路581號,121.567977,25.079755
2378,基隆市安樂區武訓街15號,基隆市安樂區中崙里9鄰武訓街15號,121.698459,25.143236
2379,新北市板橋區民生路1段1號,新北市板橋區海山里22鄰民生路一段1號,121.476703,25.011683
2380,基隆市安樂區武訓街15號,基隆市安樂區中崙里9鄰武訓街15號,121.698459,25.143236
2381,新竹市東　區科學工業園區工業東二路8號,找不到指定的門牌地址。,,
2382,新北市三重區碧華里集賢路201-1號1樓,新北市三重區碧華里5鄰集賢路201之1號,121.484003,25.087520
2383,新竹縣湖口鄉鳳山村光復北路一一一號,新竹縣湖口鄉鳳山村12鄰光復北路111號,121.015634,24.861998
2384,臺北市內湖區堤頂大道二段179號9樓,臺北市內湖區湖元里18鄰堤頂大道二段179號,121.570117,25.077319
2385,臺北市內湖區內湖路1段120巷17號5樓,臺北市內湖區西康里26鄰內湖路一段120巷17號,121.562480,25.082172
2386,新北市淡水區下圭柔山一二三-一號,新北市淡水區義山里1鄰下圭柔山1之1號;新北市淡水區義山里1鄰下圭柔山3之1號;新北市淡水區義山里1鄰下圭柔山4之1號;新北市淡水區義山里3鄰下圭柔山16之1號;新北市淡水區義山里3鄰下圭柔山18之1號;新北市淡水區義山里4鄰下圭柔山27之1號;新北市淡水區義山里4鄰下圭柔山28之1號;新北市淡水區義山里5鄰下圭柔山29之1號;新北市淡水區義山里5鄰下圭柔山30之1號;新北市淡水區義山里5鄰下圭柔山33之1號;新北市淡水區義山里5鄰下圭柔山35之1號;新北市淡水區義山里7鄰下圭柔山49之1號;新北市淡水區義山里19鄰下圭柔山56之1號;新北市淡水區義山里8鄰下圭柔山61之1號;新北市淡水區義山里9鄰下圭柔山71之1號;新北市淡水區義山里9鄰下圭柔山72之1號;新北市淡水區義山里9鄰下圭柔山76之1號;新北市淡水區義山里10鄰下圭柔山84之1號;新北市淡水區義山里11鄰下圭柔山89之1號;新北市淡水區義山里11鄰下圭柔山90之1號;新北市淡水區義山里12鄰下圭柔山93之1號;新北市淡水區義山里12鄰下圭柔山95之1號;新北市淡水區義山里12鄰下圭柔山99之1號;新北市淡水區義山里12鄰下圭柔山100之1號;新北市淡水區義山里13鄰下圭柔山101之1號;新北市淡水區義山里13鄰下圭柔山105之1號;新北市淡水區義山里13鄰下圭柔山106之1號;新北市淡水區義山里14鄰下圭柔山109之1號;新北市淡水區義山里14鄰下圭柔山111之1號;新北市淡水區義山里14鄰下圭柔山113之1號;新北市淡水區義山里14鄰下圭柔山114之1號;新北市淡水區義山里15鄰下圭柔山116之1號;新北市淡水區義山里15鄰下圭柔山119之1號;新北市淡水區義山里15鄰下圭柔山121之1號,121.445505;121.446548;121.447430;121.453346;121.453806;121.458236;121.457606;121.454263;121.451586;121.450577;121.449398;121.447981;121.447455;121.448383;121.447275;121.446014;121.442757;121.437893;121.431982;121.432347;121.436138;121.437779;121.438608;121.437937;121.440909;121.444004;121.443229;121.443787;121.445333;121.444811;121.445440;121.448412;121.450725;121.453066,25.200528;25.200455;25.200321;25.201849;25.202730;25.204346;25.204558;25.204759;25.205094;25.204648;25.204664;25.203155;25.204501;25.204564;25.205849;25.205624;25.205111;25.206031;25.208195;25.209725;25.208839;25.211508;25.210725;25.210589;25.208955;25.209218;25.209601;25.211100;25.213237;25.211456;25.210207;25.210480;25.208603;25.207686
2387,桃園縣(舊)中正路549巷2號,找不到指定的門牌地址。,,
2388,桃園縣(舊)中正路549巷2號,找不到指定的門牌地址。,,
2389,新北市中和區中正路738號14樓,新北市中和區平河里1鄰中正路738號,121.485565,24.998111
2390,臺北市南港區園區街3-2號13樓,臺北市南港區三重里25鄰園區街3之2號,121.611919,25.056912
2391,新北市新店區寶橋路233-2號9樓,新北市新店區寶福里2鄰寶橋路233之2號,121.551968,24.979415
2392,桃園縣(舊)龜山鄉樂善村文德路廿五號,桃園市龜山區樂善里28鄰文德路27之1號;桃園市龜山區樂善里28鄰文德路27之2號;桃園市龜山區樂善里28鄰文德路27之3號;桃園市龜山區樂善里28鄰文德路100之1號,121.381532;121.381532;121.381456;121.382027,25.057988;25.057759;25.058897;25.057324
2393,新竹市科學園區力行二路1號,新竹市東區科園里24鄰力行二路1號,121.019692,24.773095
2394,新北市中和區中正路738號14樓,新北市中和區平河里1鄰中正路738號,121.485565,24.998111
2395,新竹縣湖口鄉中華路3號,新竹縣湖口鄉鳳山村1鄰中華路3號,121.004296,24.865696
2396,新竹市科學園區力行七路8號,新竹市東區科園里24鄰力行七路8號,121.013525,24.774975
2397,臺中市五權路401-1號1樓,臺中市北區五常里14鄰五權路401之1號,120.681515,24.153091
2398,苗栗縣後龍鎮東明里八鄰下浮尾8鄰一一九之三號,苗栗縣後龍鎮東明里15鄰下浮尾1之1號;苗栗縣後龍鎮東明里15鄰下浮尾2之1號;苗栗縣後龍鎮東明里15鄰下浮尾3之1號;苗栗縣後龍鎮東明里15鄰下浮尾4之1號;苗栗縣後龍鎮東明里15鄰下浮尾5之1號;苗栗縣後龍鎮東明里15鄰下浮尾7之1號;苗栗縣後龍鎮東明里15鄰下浮尾9之1號;苗栗縣後龍鎮東明里15鄰下浮尾10之1號;苗栗縣後龍鎮東明里14鄰下浮尾14之1號;苗栗縣後龍鎮東明里14鄰下浮尾15之1號;苗栗縣後龍鎮東明里14鄰下浮尾17之1號;苗栗縣後龍鎮東明里14鄰下浮尾18之1號;苗栗縣後龍鎮東明里14鄰下浮尾19之1號;苗栗縣後龍鎮東明里14鄰下浮尾20之1號;苗栗縣後龍鎮東明里14鄰下浮尾22之1號;苗栗縣後龍鎮東明里13鄰下浮尾24之1號;苗栗縣後龍鎮東明里13鄰下浮尾26之1號;苗栗縣後龍鎮東明里13鄰下浮尾28之1號;苗栗縣後龍鎮東明里13鄰下浮尾29之1號;苗栗縣後龍鎮東明里13鄰下浮尾30之1號;苗栗縣後龍鎮東明里13鄰下浮尾31之1號;苗栗縣後龍鎮東明里12鄰下浮尾35之1號;苗栗縣後龍鎮東明里13鄰下浮尾38之1號;苗栗縣後龍鎮東明里12鄰頂浮尾40之1號;苗栗縣後龍鎮東明里12鄰頂浮尾41之1號;苗栗縣後龍鎮東明里12鄰頂浮尾46之1號;苗栗縣後龍鎮東明里11鄰頂浮尾50之1號;苗栗縣後龍鎮東明里11鄰頂浮尾53之1號;苗栗縣後龍鎮東明里1鄰頂浮尾54之1號;苗栗縣後龍鎮東明里11鄰頂浮尾55之1號;苗栗縣後龍鎮東明里3鄰頂浮尾59之1號;苗栗縣後龍鎮東明里3鄰頂浮尾62之1號;苗栗縣後龍鎮東明里2鄰頂浮尾64之1號;苗栗縣後龍鎮東明里2鄰頂浮尾65之1號;苗栗縣後龍鎮東明里1鄰頂浮尾71之1號;苗栗縣後龍鎮東明里1鄰頂浮尾74之1號;苗栗縣後龍鎮東明里1鄰頂浮尾76之1號;苗栗縣後龍鎮東明里1鄰頂浮尾77之1號;苗栗縣後龍鎮東明里1鄰頂浮尾81之1號;苗栗縣後龍鎮東明里1鄰頂浮尾82之1號;苗栗縣後龍鎮東明里1鄰頂浮尾83之1號;苗栗縣後龍鎮東明里5鄰頂浮尾84之1號;苗栗縣後龍鎮東明里4鄰頂浮尾85之1號;苗栗縣後龍鎮東明里4鄰頂浮尾86之1號;苗栗縣後龍鎮東明里5鄰頂浮尾93之1號;苗栗縣後龍鎮東明里5鄰頂浮尾94之1號;苗栗縣後龍鎮東明里5鄰頂浮尾96之1號;苗栗縣後龍鎮東明里5鄰頂浮尾98之1號;苗栗縣後龍鎮東明里6鄰頂浮尾99之1號;苗栗縣後龍鎮東明里8鄰宏陽路99之1號;苗栗縣後龍鎮東明里6鄰頂浮尾100之1號;苗栗縣後龍鎮東明里6鄰頂浮尾104之1號;苗栗縣後龍鎮東明里7鄰頂浮尾110之1號;苗栗縣後龍鎮東明里7鄰頂浮尾112之1號;苗栗縣後龍鎮東明里8鄰下浮尾119之1號;苗栗縣後龍鎮東明里8鄰下浮尾120之1號;苗栗縣後龍鎮東明里9鄰下浮尾122之1號;苗栗縣後龍鎮東明里9鄰下浮尾123之1號;苗栗縣後龍鎮東明里9鄰下浮尾125之1號;苗栗縣後龍鎮東明里10鄰下浮尾128之1號;苗栗縣後龍鎮東明里6鄰頂浮尾130之1號;苗栗縣後龍鎮東明里10鄰下浮尾132之1號;苗栗縣後龍鎮東明里10鄰下浮尾135之1號;苗栗縣後龍鎮東明里10鄰下浮尾137之1號,120.792289;120.792129;120.791961;120.792456;120.792656;120.793042;120.792671;120.792793;120.793423;120.793843;120.794678;120.794597;120.795531;120.796051;120.796343;120.798484;120.726024;120.797871;120.798929;120.799666;120.800450;120.798856;120.800253;120.802044;120.801478;120.802089;120.802536;120.802547;120.805765;120.803292;120.804334;120.804645;120.805621;120.805376;120.805731;120.806168;120.807150;120.808328;120.812154;120.813824;120.813355;120.804023;120.806153;120.807660;120.804767;120.804497;120.804205;120.803468;120.804228;120.797867;120.804527;120.805123;120.803348;120.802489;120.799313;120.798970;120.798377;120.799098;120.800955;120.796708;120.805687;120.801540;120.801892;120.797964,24.621022;24.620697;24.621640;24.622031;24.622168;24.621984;24.621768;24.622542;24.622730;24.624028;24.624684;24.626654;24.624729;24.624759;24.624491;24.629886;24.578174;24.631025;24.631090;24.631892;24.633305;24.636467;24.634196;24.635900;24.634937;24.635310;24.635898;24.636061;24.641275;24.634850;24.634853;24.634624;24.635302;24.635670;24.635094;24.635157;24.634320;24.634057;24.630174;24.633305;24.633174;24.633463;24.633095;24.632886;24.632198;24.632348;24.631262;24.631855;24.630849;24.623898;24.630678;24.629395;24.628583;24.626888;24.625114;24.624724;24.624923;24.624049;24.623186;24.619582;24.625624;24.621652;24.620311;24.618166
2399,新北市俊英街174號,新北市樹林區圳安里9鄰俊英街174號,121.426339,25.007527
2400,高雄市橋頭區芋寮路369號,高雄市橋頭區芋寮里1鄰芋寮路369號,120.275531,22.763785
2401,臺北縣(舊)新台五路一段八六號一二樓,找不到指定的門牌地址。,,
2402,臺北市松山區南京東路5段99號11樓,臺北市松山區東光里24鄰南京東路五段99號,121.560470,25.051698
2403,臺北市內湖區行忠路70號,臺北市內湖區湖元里18鄰行忠路70號,121.580837,25.066543
2404,桃園縣(舊)龜山鄉龜山工業區興邦路38號,找不到指定的門牌地址。,,
2405,新北市中和區連城路192號6樓,新北市中和區碧河里21鄰連城路192號,121.492303,24.996838
2406,臺南市安定區中沙村沙崙35號,臺南市安定區中沙里5鄰沙崙35號,120.212866,23.075452
2407,臺北縣(舊)重新路四段九七號二０樓之一,找不到指定的門牌地址。,,
2408,新北市汐止區環河68號,新北市汐止區湖興里35鄰伯爵街68號;新北市汐止區新昌里7鄰新昌路68號;新北市汐止區福山里17鄰合順街68號;新北市汐止區福德里10鄰福德二路68號;新北市汐止區樟樹里1鄰樟樹二路68號;新北市汐止區樟樹里6鄰中興路68號;新北市汐止區橫科里33鄰民權街二段68號;新北市汐止區橋東里27鄰建成路68號;新北市汐止區八連里3鄰八連路一段68號;新北市汐止區中興里11鄰原興路68號;新北市汐止區中興里32鄰環河街68號;新北市汐止區仁德里13鄰和平街68號;新北市汐止區仁德里9鄰中正路68號;新北市汐止區文化里21鄰南興路68號;新北市汐止區北峰里24鄰民族五街68號;新北市汐止區白雲里11鄰水源路二段68號;新北市汐止區自強里2鄰新興路68號;新北市汐止區秀峰里17鄰新臺五路二段68號;新北市汐止區秀峰里4鄰秀峰路68號;新北市汐止區宜興里5鄰宜興街68號;新北市汐止區忠山里1鄰忠一街68號;新北市汐止區忠山里20鄰忠三街68號;新北市汐止區東山里11鄰東山路68號;新北市汐止區東山里9鄰汐平路二段68號;新北市汐止區東勢里3鄰芳園街68號;新北市汐止區東勢里8鄰東勢街68號;新北市汐止區長安里4鄰大同路三段68號;新北市汐止區長安里7鄰長安路68號;新北市汐止區保長里8鄰保長路68號;新北市汐止區康福里22鄰福德一路68號;新北市汐止區湖光里10鄰民族一街68號;新北市汐止區湖光里33鄰湖東街68號,121.637880;121.663506;121.621180;121.633557;121.640049;121.635266;121.619142;121.663133;121.645803;121.632508;121.631119;121.661919;121.661640;121.652263;121.628120;121.655657;121.657459;121.661624;121.659793;121.622853;121.624171;121.628659;121.710787;121.698913;121.625624;121.632745;121.669186;121.669125;121.674945;121.638293;121.633119;121.635444,25.083250;25.068792;25.043132;25.066857;25.061950;25.061636;25.048430;25.073220;25.080763;25.065768;25.061867;25.070874;25.070020;25.059149;25.070540;25.056414;25.062174;25.065506;25.064442;25.042311;25.074147;25.080310;25.042774;25.060698;25.038964;25.040036;25.076937;25.078338;25.078333;25.068902;25.070813;25.073022
2409,臺北市大安區復興南路一段三六八號七樓,臺北市大安區和安里4鄰復興南路一段368號,121.543397,25.034936
2410,新北市新店區北新路三段205號12樓、14樓,新北市新店區復興里2鄰北新路三段205號,121.540142,24.984032
2411,新北市土城區中山路66號,新北市土城區沛陂里16鄰中山路66號,121.432296,24.970042
2412,臺南市麻豆區麻豆口1-13號,臺南市麻豆區麻口里1鄰麻豆口1之37號,120.221786,23.175700
2413,桃園縣(舊)桃園市興邦路39之4號,桃園市桃園區大林里21鄰興邦路39之4號,121.326944,24.981272
2414,新竹市東　區科學工業園區研新三路4號,找不到指定的門牌地址。,,
2415,臺北市松山區敦化北路201-36號3樓,臺北市松山區精忠里4鄰敦化北路201之36號,121.549690,25.056681
2416,新竹縣竹北市台元街38號5樓之1,新竹縣竹北市竹北里12鄰臺元街38號,121.016580,24.843137
2417,新竹縣新埔鎮文山里二鄰關埔路水車頭段六二九號,新竹縣新埔鎮文山里2鄰關埔路水車頭段629號,121.065089,24.821962
2418,臺北市南港區成功路一段七六號六樓,臺北市南港區西新里8鄰成功路一段76號,121.592402,25.057000
2419,新竹市東　區新竹科學工業園區研發二路3號,找不到指定的門牌地址。,,
2420,高雄市小港區沿海三路26號,高雄市小港區山明里1鄰沿海三路26號,120.372559,22.529514
2421,高雄市三民區建工路578號,高雄市三民區灣勝里13鄰建工路578號,120.323975,22.650195
2422,高雄市三民區建工路578號,高雄市三民區灣勝里13鄰建工路578號,120.323975,22.650195
2423,臺北市大安區復興南路一段342號9樓之4,臺北市大安區和安里3鄰復興南路一段342號,121.543370,25.036010
2424,桃園市龜山區文化村復興三669號,桃園市龜山區文化里9鄰復興三路1之1號;桃園市龜山區文化里9鄰復興三路1之2號;桃園市龜山區文化里9鄰復興三路1之3號;桃園市龜山區文化里16鄰復興二路2之1號;桃園市龜山區文化里2鄰復興北路2之1號;桃園市龜山區文化里16鄰復興二路2之2號;桃園市龜山區文化里16鄰復興二路2之3號;桃園市龜山區文化里16鄰復興二路2之5號;桃園市龜山區文化里9鄰復興三路3之1號;桃園市龜山區文化里9鄰復興三路3之2號;桃園市龜山區文化里9鄰復興三路3之3號;桃園市龜山區文化里3鄰文昌一街7之1號;桃園市龜山區文化里3鄰文昌三街8之1號;桃園市龜山區文化里1鄰文化一路8之1號;桃園市龜山區文化里21鄰復興北路8之1號;桃園市龜山區文化里3鄰文昌三街8之2號;桃園市龜山區文化里3鄰文昌三街8之3號;桃園市龜山區文化里21鄰復興北路10之1號;桃園市龜山區文化里21鄰復興北路12之1號;桃園市龜山區文化里7鄰復興南路15之1號;桃園市龜山區文化里21鄰復興北路16之1號;桃園市龜山區文化里1鄰文化一路16之1號;桃園市龜山區文化里7鄰復興南路17之1號;桃園市龜山區文化里21鄰復興北路18之1號;桃園市龜山區文化里21鄰復興北路18之2號;桃園市龜山區文化里3鄰文昌三街21之1號;桃園市龜山區文化里16鄰公園路29之1號;桃園市龜山區文化里5鄰文昌二街31之1號;桃園市龜山區文化里24鄰文化一路32之1號;桃園市龜山區文化里1鄰復興北路33之1號;桃園市龜山區文化里1鄰復興北路33之2號;桃園市龜山區文化里19鄰科技二路38之1號;桃園市龜山區文化里27鄰文化二路38之8號;桃園市龜山區文化里27鄰文化二路38之9號;桃園市龜山區文化里27鄰文化二路38之10號;桃園市龜山區文化里27鄰文化二路38之11號;桃園市龜山區文化里27鄰文化二路38之12號;桃園市龜山區文化里27鄰文化二路38之13號;桃園市龜山區文化里27鄰文化二路38之15號;桃園市龜山區文化里23鄰復興二路46之1號;桃園市龜山區文化里23鄰復興二路46之2號;桃園市龜山區文化里9鄰文化一路46之6號;桃園市龜山區文化里5鄰文化二路53之1號;桃園市龜山區文化里14鄰復興三路57之1號;桃園市龜山區文化里14鄰復興三路58之1號;桃園市龜山區文化里19鄰華亞二路58之1號;桃園市龜山區文化里19鄰華亞二路58之2號;桃園市龜山區文化里17鄰文化二路60之1號;桃園市龜山區文化里14鄰復興三路60之1號;桃園市龜山區文化里14鄰復興三路62之1號;桃園市龜山區文化里14鄰復興三路66之1號;桃園市龜山區文化里5鄰文化二路69之1號;桃園市龜山區文化里5鄰文化二路71之1號;桃園市龜山區文化里5鄰文化二路73之1號;桃園市龜山區文化里24鄰復興二路74之1號;桃園市龜山區文化里5鄰文化二路77之1號;桃園市龜山區文化里5鄰文化二路77之2號;桃園市龜山區文化里5鄰文化二路79之1號;桃園市龜山區文化里10鄰復興二路79之1號;桃園市龜山區文化里5鄰文昌三街79之1號;桃園市龜山區文化里5鄰文化二路79之2號;桃園市龜山區文化里5鄰文化二路81之1號;桃園市龜山區文化里5鄰文化二路83之1號;桃園市龜山區文化里14鄰復興三路86之1號;桃園市龜山區文化里4鄰文昌三街86之1號;桃園市龜山區文化里9鄰文化一路86之1號;桃園市龜山區文化里8鄰文昌五街86之1號;桃園市龜山區文化里9鄰文化一路86之2號;桃園市龜山區文化里4鄰文昌三街86之2號;桃園市龜山區文化里4鄰文昌三街86之3號;桃園市龜山區文化里9鄰文化一路86之3號;桃園市龜山區文化里4鄰文昌三街86之4號;桃園市龜山區文化里4鄰文昌三街86之5號;桃園市龜山區文化里4鄰文昌三街86之6號;桃園市龜山區文化里19鄰文化一路86之23號;桃園市龜山區文化里19鄰文化一路86之25號;桃園市龜山區文化里19鄰文化一路86之26號;桃園市龜山區文化里19鄰文化一路86之27號;桃園市龜山區文化里19鄰文化一路86之29號;桃園市龜山區文化里19鄰文化一路86之30號;桃園市龜山區文化里4鄰文化二路89之1號;桃園市龜山區文化里5鄰文昌三街89之1號;桃園市龜山區文化里5鄰文昌三街89之2號;桃園市龜山區文化里5鄰文昌三街89之3號;桃園市龜山區文化里4鄰文昌一街100之1號;桃園市龜山區文化里16鄰文化二路102之1號;桃園市龜山區文化里16鄰文化二路102之2號;桃園市龜山區文化里16鄰文化二路104之1號;桃園市龜山區文化里16鄰文化二路106之1號;桃園市龜山區文化里16鄰文化二路106之2號;桃園市龜山區文化里16鄰文化二路106之3號;桃園市龜山區文化里6鄰文化二路109之1號;桃園市龜山區文化里16鄰文化二路110之1號;桃園市龜山區文化里16鄰文化二路112之1號;桃園市龜山區文化里16鄰文化二路116之3號;桃園市龜山區文化里24鄰復興二路120之1號;桃園市龜山區文化里2鄰復興一路128之2號;桃園市龜山區文化里16鄰文化二路138之1號;桃園市龜山區文化里29鄰文興路146之1號;桃園市龜山區文化里16鄰文化二路148之1號;桃園市龜山區文化里19鄰文化二路176之1號;桃園市龜山區文化里14鄰文化二路191之1號;桃園市龜山區文化里14鄰文化二路191之3號;桃園市龜山區文化里18鄰復興三路245之1號;桃園市龜山區文化里15鄰文化三路319之1號;桃園市龜山區文化里15鄰文化三路321之1號;桃園市龜山區文化里16鄰文化三路327之1號;桃園市龜山區文化里30鄰文化三路327之1號;桃園市龜山區文化里30鄰文化三路329之1號;桃園市龜山區文化里30鄰文化三路331之1號;桃園市龜山區文化里16鄰文化三路551之1號,121.375813;121.375783;121.375762;121.371067;121.368915;121.371067;121.371067;121.371067;121.375694;121.375650;121.375621;121.367583;121.368519;121.371235;121.369062;121.368570;121.368597;121.369103;121.369140;121.371026;121.369186;121.371432;121.371123;121.369226;121.369182;121.368381;121.367333;121.369356;121.373254;121.369622;121.369706;121.379973;121.365919;121.365965;121.366017;121.366082;121.366129;121.366167;121.366210;121.372249;121.372300;121.374137;121.367643;121.373880;121.374917;121.376898;121.376719;121.367098;121.374735;121.374582;121.374108;121.368145;121.368169;121.368195;121.372440;121.368310;121.368336;121.368370;121.372884;121.368467;121.368404;121.368455;121.368550;121.372192;121.368975;121.375829;121.371625;121.375885;121.368975;121.368975;121.375960;121.368975;121.368975;121.368975;121.377393;121.377466;121.377551;121.377633;121.377777;121.377857;121.369001;121.368796;121.368722;121.368675;121.369666;121.368524;121.368636;121.368778;121.368903;121.369138;121.368652;121.369768;121.369245;121.369324;121.369642;121.372963;121.367280;121.370024;121.365600;121.370271;121.372764;121.372304;121.372408;121.369506;121.365497;121.365585;121.365829;121.365816;121.365860;121.365904;121.369708,25.054764;25.054723;25.054690;25.053240;25.059423;25.053240;25.053240;25.053240;25.054633;25.054593;25.054568;25.057600;25.058535;25.060440;25.059242;25.058477;25.058421;25.059199;25.059151;25.055622;25.059101;25.059231;25.055530;25.059048;25.059015;25.058282;25.054665;25.056122;25.057516;25.059181;25.059244;25.049582;25.057867;25.057814;25.057762;25.057568;25.057538;25.057491;25.057438;25.054869;25.055011;25.056635;25.056627;25.053065;25.052112;25.049900;25.050507;25.056264;25.051967;25.051895;25.051709;25.055986;25.055962;25.055930;25.055321;25.055819;25.055787;25.055763;25.055657;25.057416;25.055731;25.055637;25.055551;25.050860;25.057264;25.055000;25.056761;25.054945;25.057264;25.057264;25.054879;25.057264;25.057264;25.057264;25.053478;25.053394;25.053329;25.053248;25.053094;25.053032;25.055258;25.056686;25.056646;25.056601;25.057527;25.054900;25.054777;25.054705;25.054715;25.054409;25.054021;25.054389;25.054218;25.054137;25.053690;25.056467;25.058750;25.053425;25.056668;25.052822;25.050622;25.051922;25.051819;25.047354;25.056266;25.056158;25.055949;25.055943;25.055888;25.055833;25.052112
2425,雲林縣麥寮鄉三盛村台塑工業園區1-1號,雲林縣麥寮鄉三盛村3鄰許厝二街1號,120.243885,23.799386
2426,苗栗縣竹南鎮科學路一六０號,苗栗縣竹南鎮頂埔里12鄰科學路160號,120.917217,24.714627
2427,臺北市中正區信義路一段21之3號,臺北市中正區東門里16鄰信義路一段21之3號,121.523003,25.036419
2428,臺南縣(舊)新營市6之20號,找不到指定的門牌地址。,,
2429,高雄市橋頭區芋寮路369號,高雄市橋頭區芋寮里1鄰芋寮路369號,120.275531,22.763785
2430,高雄市橋頭區芋寮路369號,高雄市橋頭區芋寮里1鄰芋寮路369號,120.275531,22.763785
2431,苗栗縣苗栗市國華路582號,苗栗縣苗栗市北苗里10鄰國華路582號,120.817922,24.575098
2432,新竹縣科學工業園區新竹市力行五路5號,找不到指定的門牌地址。,,
